:END_ID(VOCAB-ID),:START_ID(VOCAB-ID),OriginalSource:string,Type:string,:TYPE,Source
HGNC_7881,HGNC_6188,PMID: 22353464,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6188,HGNC_7881,PMID: 22353464,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11928,HGNC_11913,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11913,HGNC_11928,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_5951,HGNC_17664,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_17664,HGNC_5951,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6188,HGNC_7883,PMID: 22353464,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7883,HGNC_6188,PMID: 22353464,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11930,HGNC_11921,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11921,HGNC_11930,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3393,HGNC_3227,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3227,HGNC_3393,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7809,HGNC_8024,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8024,HGNC_7809,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_485,HGNC_11724,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11724,HGNC_485,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7997,HGNC_3432,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3432,HGNC_7997,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1814,HGNC_10718,https://www.ncbi.nlm.nih.gov/pubmed/1378450,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10718,HGNC_1814,https://www.ncbi.nlm.nih.gov/pubmed/1378450,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1565,HGNC_10635,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10635,HGNC_1565,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3387,HGNC_3225,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3225,HGNC_3387,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3431,HGNC_7997,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7997,HGNC_3431,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3227,HGNC_3392,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3392,HGNC_3227,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10627,HGNC_1606,PMID: 15251452,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1606,HGNC_10627,PMID: 15251452,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9104,HGNC_10735,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10735,HGNC_9104,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3236,HGNC_3059,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3059,HGNC_3236,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1706,HGNC_1817,https://www.ncbi.nlm.nih.gov/pubmed/24104458,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1817,HGNC_1706,https://www.ncbi.nlm.nih.gov/pubmed/24104458,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10639,HGNC_1060,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1060,HGNC_10639,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_12780,HGNC_4042,PMID: 24032637,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4042,HGNC_12780,PMID: 24032637,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9240,HGNC_6027,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6027,HGNC_9240,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9706,HGNC_17664,https://www.ncbi.nlm.nih.gov/pubmed/12740392/,receptor_of,Curated_relationship,CellPhoneDB
HGNC_17664,HGNC_9706,https://www.ncbi.nlm.nih.gov/pubmed/12740392/,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4602,HGNC_6026,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6026,HGNC_4602,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_30554,HGNC_1604,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1604,HGNC_30554,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6027,HGNC_10643,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10643,HGNC_6027,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1602,HGNC_10613,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10613,HGNC_1602,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3222,HGNC_3387,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3387,HGNC_3222,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_24313,HGNC_5951,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_5951,HGNC_24313,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1603,HGNC_10611,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10611,HGNC_1603,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1604,HGNC_10634,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10634,HGNC_1604,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9666,HGNC_1643,https://www.ncbi.nlm.nih.gov/pubmed/12115612/,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1643,HGNC_9666,https://www.ncbi.nlm.nih.gov/pubmed/12115612/,receptor_of,Curated_relationship,CellPhoneDB
HGNC_24824,HGNC_6380,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3030123/,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6380,HGNC_24824,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3030123/,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10638,HGNC_3009,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3009,HGNC_10638,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9103,HGNC_10732,PMID: 22325954,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10732,HGNC_9103,PMID: 22325954,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10624,HGNC_1611,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1611,HGNC_10624,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1814,HGNC_1820,https://www.ncbi.nlm.nih.gov/pubmed/24743304,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1820,HGNC_1814,https://www.ncbi.nlm.nih.gov/pubmed/24743304,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4603,HGNC_3009,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3009,HGNC_4603,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10618,HGNC_1603,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1603,HGNC_10618,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10736,HGNC_9105,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9105,HGNC_10736,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10630,HGNC_1606,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1606,HGNC_10630,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7751,HGNC_8893,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8893,HGNC_7751,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2907,HGNC_7884,PMID: 22353464,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7884,HGNC_2907,PMID: 22353464,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3392,HGNC_3228,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3228,HGNC_3392,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11769,HGNC_11774,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11774,HGNC_11769,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11922,HGNC_11937,activating interaction for NK and T cells. uniprot & PMID: 26697006,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11937,HGNC_11922,activating interaction for NK and T cells. uniprot & PMID: 26697006,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3223,HGNC_3390,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3390,HGNC_3223,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3670,HGNC_3690,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3690,HGNC_3670,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3222,HGNC_3389,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3389,HGNC_3222,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3708,HGNC_3767,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3767,HGNC_3708,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3393,HGNC_3228,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3228,HGNC_3393,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3009,HGNC_10672,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10672,HGNC_3009,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10618,HGNC_4035,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4035,HGNC_10618,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11795,HGNC_7217,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7217,HGNC_11795,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3396,HGNC_3226,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3226,HGNC_3396,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_12774,HGNC_4038,PMID: 24032637,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4038,HGNC_12774,PMID: 24032637,receptor_of,Curated_relationship,CellPhoneDB
HGNC_18153,HGNC_11928,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11928,HGNC_18153,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8004,HGNC_12680,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_12680,HGNC_8004,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3391,HGNC_3223,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3223,HGNC_3391,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_2433,HGNC_28529,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_28529,HGNC_2433,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1606,HGNC_10635,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10635,HGNC_1606,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7751,HGNC_12680,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_12680,HGNC_7751,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7998,HGNC_3432,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3432,HGNC_7998,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6570,HGNC_18437,Reviewed in PMID: 27192565,receptor_of,Curated_relationship,CellPhoneDB
HGNC_18437,HGNC_6570,Reviewed in PMID: 27192565,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11913,HGNC_11929,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11929,HGNC_11913,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6373,HGNC_14351,Induces NK Cell Inhibition. Reviewed in PMID: 24223577,receptor_of,Curated_relationship,CellPhoneDB
HGNC_14351,HGNC_6373,Induces NK Cell Inhibition. Reviewed in PMID: 24223577,receptor_of,Curated_relationship,CellPhoneDB
HGNC_12784,HGNC_4043,PMID: 24032637,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4043,HGNC_12784,PMID: 24032637,receptor_of,Curated_relationship,CellPhoneDB
HGNC_5464,HGNC_5465,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_5465,HGNC_5464,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_17087,HGNC_5351,important for T follicular helper cells (Tfh) and type 2 T helper cell (Th2) responses. Reviewed in PMID: 23954143,receptor_of,Curated_relationship,CellPhoneDB
HGNC_5351,HGNC_17087,important for T follicular helper cells (Tfh) and type 2 T helper cell (Th2) responses. Reviewed in PMID: 23954143,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3222,HGNC_3388,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3388,HGNC_3222,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11892,HGNC_11917,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11917,HGNC_11892,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1604,HGNC_10635,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10635,HGNC_1604,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1682,HGNC_15757,https://www.ncbi.nlm.nih.gov/pubmed/15294972,receptor_of,Curated_relationship,CellPhoneDB
HGNC_15757,HGNC_1682,https://www.ncbi.nlm.nih.gov/pubmed/15294972,receptor_of,Curated_relationship,CellPhoneDB
HGNC_5344,HGNC_6148,Reviewed in PMID: 23602662,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6148,HGNC_5344,Reviewed in PMID: 23602662,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6552,HGNC_11701,PMID: 22710174,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11701,HGNC_6552,PMID: 22710174,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10632,HGNC_14099,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_14099,HGNC_10632,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3708,HGNC_6307,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6307,HGNC_3708,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3221,HGNC_3388,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3388,HGNC_3221,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10620,HGNC_1611,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1611,HGNC_10620,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11926,HGNC_11908,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11908,HGNC_11926,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1604,HGNC_10611,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10611,HGNC_1604,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7808,HGNC_7809,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7809,HGNC_7808,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_14099,HGNC_10615,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10615,HGNC_14099,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7751,HGNC_10728,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10728,HGNC_7751,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9705,HGNC_17664,"https://www.ncbi.nlm.nih.gov/pubmed/19011627,https://www.ncbi.nlm.nih.gov/pubmed/12740392/",receptor_of,Curated_relationship,CellPhoneDB
HGNC_17664,HGNC_9705,"https://www.ncbi.nlm.nih.gov/pubmed/19011627,https://www.ncbi.nlm.nih.gov/pubmed/12740392/",receptor_of,Curated_relationship,CellPhoneDB
HGNC_3395,HGNC_3226,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3226,HGNC_3395,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10610,HGNC_1604,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1604,HGNC_10610,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10727,HGNC_9107,PMID: 22325954,receptor_of,Curated_relationship,CellPhoneDB
HGNC_9107,HGNC_10727,PMID: 22325954,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3009,HGNC_7098,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_7098,HGNC_3009,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4603,HGNC_6027,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_6027,HGNC_4603,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_8760,HGNC_18731,antigen-stimulated T cells become anergic. PMID: 23954143,receptor_of,Curated_relationship,CellPhoneDB
HGNC_18731,HGNC_8760,antigen-stimulated T cells become anergic. PMID: 23954143,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10632,HGNC_1604,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1604,HGNC_10632,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3224,HGNC_3390,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3390,HGNC_3224,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1602,HGNC_10635,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10635,HGNC_1602,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_19077,HGNC_42400,activating interaction from uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_42400,HGNC_19077,activating interaction from uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3767,HGNC_12682,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_12682,HGNC_3767,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_15532,HGNC_15532,https://www.ncbi.nlm.nih.gov/pubmed/16118203,receptor_of,Curated_relationship,CellPhoneDB
HGNC_4044,HGNC_12783,PMID: 24032637,receptor_of,Curated_relationship,CellPhoneDB
HGNC_12783,HGNC_4044,PMID: 24032637,receptor_of,Curated_relationship,CellPhoneDB
HGNC_1604,HGNC_10612,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10612,HGNC_1604,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3009,HGNC_10610,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10610,HGNC_3009,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3225,HGNC_3388,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3388,HGNC_3225,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3443,HGNC_3432,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3432,HGNC_3443,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_10637,HGNC_3009,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3009,HGNC_10637,PMID: 24218476,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3221,HGNC_3385,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3385,HGNC_3221,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11932,HGNC_11914,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_11914,HGNC_11932,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3394,HGNC_3226,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3226,HGNC_3394,PMID: 15114347,receptor_of,Curated_relationship,CellPhoneDB
HGNC_268,HGNC_3363,uniprot,receptor_of,Curated_relationship,CellPhoneDB
HGNC_3363,HGNC_268,uniprot,receptor_of,Curated_relationship,CellPhoneDB
